trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.3, 'e': 0.999}",25,0,-56.43385557869782,"{0: 18, 1: 4, 2: 2, 3: 0, 4: 1}",0
2,False,"{'a': 0.3, 'e': 0.998}",25,0,-107.92705682802384,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 2}",0
3,False,"{'a': 0.3, 'e': 0.997}",20,0,-162.79051029921186,"{0: 11, 1: 2, 2: 3, 3: 1, 4: 3}",0
4,False,"{'a': 0.3, 'e': 0.996}",25,0,-209.27442403278081,"{0: 13, 1: 2, 2: 5, 3: 2, 4: 3}",0
5,False,"{'a': 0.3, 'e': 0.995}",20,0,-148.80802450242652,"{0: 8, 1: 0, 2: 10, 3: 1, 4: 1}",0
6,False,"{'a': 0.3, 'e': 0.994}",30,0,-152.74701031521698,"{0: 18, 1: 4, 2: 5, 3: 1, 4: 2}",0
7,False,"{'a': 0.3, 'e': 0.993}",20,0,-36.825487009604686,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
8,False,"{'a': 0.3, 'e': 0.992}",20,0,-107.38742962278613,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0
9,False,"{'a': 0.3, 'e': 0.991}",25,0,-240.90439660754888,"{0: 11, 1: 4, 2: 4, 3: 2, 4: 4}",0
10,False,"{'a': 0.3, 'e': 0.99}",25,0,-197.23404607436242,"{0: 13, 1: 5, 2: 3, 3: 0, 4: 4}",0
11,False,"{'a': 0.3, 'e': 0.989}",20,0,-33.280560460471136,"{0: 14, 1: 4, 2: 1, 3: 1, 4: 0}",0
12,False,"{'a': 0.3, 'e': 0.988}",25,0,-116.33693726637183,"{0: 15, 1: 1, 2: 7, 3: 1, 4: 1}",0
13,False,"{'a': 0.3, 'e': 0.987}",25,0,-83.01230297076972,"{0: 17, 1: 1, 2: 6, 3: 0, 4: 1}",0
14,False,"{'a': 0.3, 'e': 0.986}",25,0,-231.61611490420353,"{0: 10, 1: 2, 2: 9, 3: 1, 4: 3}",0
15,False,"{'a': 0.3, 'e': 0.985}",20,0,-117.26417201012872,"{0: 9, 1: 5, 2: 4, 3: 1, 4: 1}",0
16,False,"{'a': 0.3, 'e': 0.984}",20,10,-43.30876748035256,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 1}",1
17,False,"{'a': 0.3, 'e': 0.983}",25,0,-125.60989612883782,"{0: 13, 1: 4, 2: 6, 3: 1, 4: 1}",0
18,False,"{'a': 0.3, 'e': 0.982}",25,8,-108.50563593719892,"{0: 8, 1: 0, 2: 8, 3: 0, 4: 1}",1
19,False,"{'a': 0.3, 'e': 0.981}",25,0,-127.85117836059818,"{0: 15, 1: 4, 2: 4, 3: 0, 4: 2}",0
20,False,"{'a': 0.3, 'e': 0.98}",20,0,-96.49202560456467,"{0: 10, 1: 4, 2: 5, 3: 0, 4: 1}",0
21,False,"{'a': 0.3, 'e': 0.979}",30,0,-198.99839627770288,"{0: 16, 1: 1, 2: 9, 3: 2, 4: 2}",0
22,False,"{'a': 0.3, 'e': 0.978}",25,0,-120.2277041824991,"{0: 12, 1: 7, 2: 4, 3: 1, 4: 1}",0
23,False,"{'a': 0.3, 'e': 0.977}",20,0,-165.9194862285555,"{0: 7, 1: 5, 2: 5, 3: 1, 4: 2}",0
24,False,"{'a': 0.3, 'e': 0.976}",20,0,-64.89303132413855,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
25,False,"{'a': 0.3, 'e': 0.975}",20,0,-139.8722068377707,"{0: 10, 1: 3, 2: 5, 3: 0, 4: 2}",0
26,False,"{'a': 0.3, 'e': 0.974}",20,0,-137.89188507204287,"{0: 10, 1: 3, 2: 3, 3: 3, 4: 1}",0
27,False,"{'a': 0.3, 'e': 0.973}",25,0,-119.43226832028903,"{0: 14, 1: 1, 2: 9, 3: 0, 4: 1}",0
28,False,"{'a': 0.3, 'e': 0.972}",20,8,-65.99084636510077,"{0: 6, 1: 0, 2: 5, 3: 1, 4: 0}",1
29,False,"{'a': 0.3, 'e': 0.971}",30,0,-152.68469445921386,"{0: 18, 1: 3, 2: 6, 3: 1, 4: 2}",0
30,False,"{'a': 0.3, 'e': 0.97}",20,0,-84.85604740896899,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
31,False,"{'a': 0.3, 'e': 0.969}",30,0,-89.67005607000327,"{0: 20, 1: 4, 2: 5, 3: 0, 4: 1}",0
32,False,"{'a': 0.3, 'e': 0.968}",25,0,-164.05073782070693,"{0: 14, 1: 2, 2: 5, 3: 2, 4: 2}",0
33,False,"{'a': 0.3, 'e': 0.967}",20,0,-102.50677116768335,"{0: 9, 1: 0, 2: 10, 3: 1, 4: 0}",0
34,False,"{'a': 0.3, 'e': 0.966}",20,16,7.536322172040574,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
35,False,"{'a': 0.3, 'e': 0.965}",20,0,-204.06214957979577,"{0: 6, 1: 4, 2: 7, 3: 0, 4: 3}",0
36,False,"{'a': 0.3, 'e': 0.964}",30,0,-123.78260003400364,"{0: 15, 1: 5, 2: 8, 3: 2, 4: 0}",0
37,False,"{'a': 0.3, 'e': 0.963}",20,3,-65.64386059944884,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 2}",1
38,False,"{'a': 0.3, 'e': 0.962}",25,0,-69.41361892863992,"{0: 15, 1: 4, 2: 5, 3: 1, 4: 0}",0
39,False,"{'a': 0.3, 'e': 0.961}",25,4,-206.57727951892926,"{0: 12, 1: 0, 2: 4, 3: 1, 4: 4}",1
40,False,"{'a': 0.3, 'e': 0.96}",25,0,-52.562408309736426,"{0: 18, 1: 2, 2: 4, 3: 1, 4: 0}",0
41,False,"{'a': 0.3, 'e': 0.959}",20,0,-122.14207046491993,"{0: 8, 1: 5, 2: 5, 3: 1, 4: 1}",0
42,False,"{'a': 0.3, 'e': 0.958}",20,0,-96.01482740694019,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
43,False,"{'a': 0.3, 'e': 0.957}",20,0,-151.26154657885098,"{0: 9, 1: 0, 2: 8, 3: 2, 4: 1}",0
44,False,"{'a': 0.3, 'e': 0.956}",25,0,-112.56599296588202,"{0: 15, 1: 2, 2: 6, 3: 1, 4: 1}",0
45,False,"{'a': 0.3, 'e': 0.955}",20,0,-114.77614189957116,"{0: 13, 1: 0, 2: 3, 3: 3, 4: 1}",0
46,False,"{'a': 0.3, 'e': 0.954}",20,0,-92.5095040650134,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
47,False,"{'a': 0.3, 'e': 0.953}",30,0,-121.6239940114925,"{0: 22, 1: 2, 2: 3, 3: 1, 4: 2}",0
48,False,"{'a': 0.3, 'e': 0.952}",20,0,-24.239410146135796,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
49,False,"{'a': 0.3, 'e': 0.951}",20,0,-137.2167865618025,"{0: 12, 1: 0, 2: 5, 3: 1, 4: 2}",0
50,False,"{'a': 0.3, 'e': 0.95}",20,0,-99.27956850566214,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
51,False,"{'a': 0.3, 'e': 0.949}",25,0,-152.8182717936393,"{0: 13, 1: 0, 2: 9, 3: 2, 4: 1}",0
52,False,"{'a': 0.3, 'e': 0.948}",20,6,-88.28770657334957,"{0: 6, 1: 3, 2: 4, 3: 0, 4: 1}",1
53,False,"{'a': 0.3, 'e': 0.947}",20,0,-99.37138834868405,"{0: 12, 1: 3, 2: 2, 3: 2, 4: 1}",0
54,False,"{'a': 0.3, 'e': 0.946}",20,0,-65.14910095045754,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
55,False,"{'a': 0.3, 'e': 0.945}",20,0,-150.9404241254605,"{0: 13, 1: 1, 2: 2, 3: 1, 4: 3}",0
56,False,"{'a': 0.3, 'e': 0.944}",25,0,-194.84074299178602,"{0: 12, 1: 2, 2: 8, 3: 0, 4: 3}",0
57,False,"{'a': 0.3, 'e': 0.943}",25,0,-88.72121289225338,"{0: 16, 1: 4, 2: 4, 3: 0, 4: 1}",0
58,False,"{'a': 0.3, 'e': 0.942}",20,0,-87.36982585528932,"{0: 10, 1: 1, 2: 9, 3: 0, 4: 0}",0
59,False,"{'a': 0.3, 'e': 0.941}",25,0,-88.77345028121609,"{0: 14, 1: 3, 2: 7, 3: 1, 4: 0}",0
60,False,"{'a': 0.3, 'e': 0.94}",25,0,-115.09732936278444,"{0: 16, 1: 4, 2: 3, 3: 0, 4: 2}",0
61,False,"{'a': 0.3, 'e': 0.939}",20,0,-110.58953018850963,"{0: 12, 1: 0, 2: 6, 3: 1, 4: 1}",0
62,False,"{'a': 0.3, 'e': 0.938}",25,0,-104.12570835519489,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 2}",0
63,False,"{'a': 0.3, 'e': 0.9369999999999999}",25,0,-221.63502312246632,"{0: 13, 1: 0, 2: 7, 3: 2, 4: 3}",0
64,False,"{'a': 0.3, 'e': 0.9359999999999999}",25,0,-148.80972282499425,"{0: 12, 1: 5, 2: 6, 3: 0, 4: 2}",0
65,False,"{'a': 0.3, 'e': 0.9349999999999999}",20,3,-89.78214093920485,"{0: 11, 1: 2, 2: 2, 3: 0, 4: 2}",1
66,False,"{'a': 0.3, 'e': 0.9339999999999999}",30,19,-5.382463343174132,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
67,False,"{'a': 0.3, 'e': 0.9329999999999999}",20,0,-88.09557531483733,"{0: 12, 1: 2, 2: 3, 3: 3, 4: 0}",0
68,False,"{'a': 0.3, 'e': 0.9319999999999999}",20,0,-119.94964407601898,"{0: 10, 1: 2, 2: 6, 3: 1, 4: 1}",0
69,False,"{'a': 0.3, 'e': 0.9309999999999999}",25,0,-80.03911097344395,"{0: 18, 1: 2, 2: 3, 3: 1, 4: 1}",0
70,False,"{'a': 0.3, 'e': 0.9299999999999999}",25,0,-90.89860589106317,"{0: 16, 1: 3, 2: 5, 3: 0, 4: 1}",0
71,False,"{'a': 0.3, 'e': 0.9289999999999999}",20,0,-35.19917143320643,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",0
72,False,"{'a': 0.3, 'e': 0.9279999999999999}",30,0,-122.7090510566361,"{0: 19, 1: 3, 2: 5, 3: 2, 4: 1}",0
73,False,"{'a': 0.3, 'e': 0.9269999999999999}",20,0,-40.00279228952981,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
74,False,"{'a': 0.3, 'e': 0.9259999999999999}",25,15,-20.8220933237407,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 0}",1
75,False,"{'a': 0.3, 'e': 0.9249999999999999}",20,0,-71.24614246383632,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
76,False,"{'a': 0.3, 'e': 0.9239999999999999}",20,2,-89.730547800115,"{0: 11, 1: 2, 2: 2, 3: 2, 4: 1}",1
77,False,"{'a': 0.3, 'e': 0.9229999999999999}",25,0,-122.09680504782253,"{0: 14, 1: 7, 2: 1, 3: 1, 4: 2}",0
78,False,"{'a': 0.3, 'e': 0.9219999999999999}",20,0,-78.59384160372515,"{0: 10, 1: 2, 2: 8, 3: 0, 4: 0}",0
79,False,"{'a': 0.3, 'e': 0.9209999999999999}",20,15,-1.2072007837550052,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
80,False,"{'a': 0.3, 'e': 0.9199999999999999}",20,0,-125.52583048869172,"{0: 9, 1: 3, 2: 6, 3: 1, 4: 1}",0
81,False,"{'a': 0.3, 'e': 0.9189999999999999}",20,0,-63.44562317595448,"{0: 12, 1: 1, 2: 7, 3: 0, 4: 0}",0
82,False,"{'a': 0.3, 'e': 0.9179999999999999}",25,0,-165.0481095294796,"{0: 16, 1: 1, 2: 4, 3: 1, 4: 3}",0
83,False,"{'a': 0.3, 'e': 0.9169999999999999}",25,0,-105.98426372606822,"{0: 19, 1: 0, 2: 3, 3: 1, 4: 2}",0
84,False,"{'a': 0.3, 'e': 0.9159999999999999}",20,0,-89.35319368634772,"{0: 11, 1: 2, 2: 5, 3: 2, 4: 0}",0
85,False,"{'a': 0.3, 'e': 0.9149999999999999}",25,0,-123.29496017864936,"{0: 16, 1: 2, 2: 3, 3: 3, 4: 1}",0
86,False,"{'a': 0.3, 'e': 0.9139999999999999}",20,0,-19.663870053689468,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
87,False,"{'a': 0.3, 'e': 0.9129999999999999}",20,0,-93.76784304300101,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
88,False,"{'a': 0.3, 'e': 0.9119999999999999}",30,0,-95.62449311630851,"{0: 19, 1: 4, 2: 4, 3: 3, 4: 0}",0
89,False,"{'a': 0.3, 'e': 0.9109999999999999}",30,0,-89.61497114512136,"{0: 22, 1: 5, 2: 1, 3: 0, 4: 2}",0
90,False,"{'a': 0.3, 'e': 0.9099999999999999}",20,1,-100.70762982773314,"{0: 12, 1: 3, 2: 2, 3: 0, 4: 2}",1
91,False,"{'a': 0.3, 'e': 0.9089999999999999}",20,0,-47.89836218804541,"{0: 12, 1: 3, 2: 5, 3: 0, 4: 0}",0
92,False,"{'a': 0.3, 'e': 0.9079999999999999}",20,0,-129.3787481677578,"{0: 10, 1: 4, 2: 4, 3: 0, 4: 2}",0
93,False,"{'a': 0.3, 'e': 0.9069999999999999}",20,0,-73.79608005724961,"{0: 13, 1: 4, 2: 1, 3: 1, 4: 1}",0
94,False,"{'a': 0.3, 'e': 0.9059999999999999}",30,0,-73.31105623694805,"{0: 21, 1: 3, 2: 4, 3: 2, 4: 0}",0
95,False,"{'a': 0.3, 'e': 0.9049999999999999}",25,0,-180.94269301042624,"{0: 17, 1: 0, 2: 4, 3: 0, 4: 4}",0
96,False,"{'a': 0.3, 'e': 0.9039999999999999}",20,3,-31.11511810758382,"{0: 11, 1: 3, 2: 3, 3: 0, 4: 0}",1
97,False,"{'a': 0.3, 'e': 0.9029999999999999}",20,0,-66.87549358928642,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
98,False,"{'a': 0.3, 'e': 0.9019999999999999}",25,0,-93.9673525812882,"{0: 16, 1: 5, 2: 1, 3: 2, 4: 1}",0
99,False,"{'a': 0.3, 'e': 0.9009999999999999}",20,0,-50.95830685179432,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 1}",0
100,False,"{'a': 0.3, 'e': 0.8999999999999999}",20,0,-63.31322475658337,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
101,False,"{'a': 0.3, 'e': 0.8989999999999999}",20,0,-131.19436941181374,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 3}",0
102,False,"{'a': 0.3, 'e': 0.8979999999999999}",25,5,-117.25948357810385,"{0: 13, 1: 2, 2: 2, 3: 1, 4: 2}",1
103,False,"{'a': 0.3, 'e': 0.8969999999999999}",20,0,-80.17606135762547,"{0: 10, 1: 3, 2: 6, 3: 1, 4: 0}",0
104,False,"{'a': 0.3, 'e': 0.8959999999999999}",20,0,-97.01219893441737,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
105,False,"{'a': 0.3, 'e': 0.8949999999999999}",20,0,-205.33236675227326,"{0: 7, 1: 2, 2: 8, 3: 0, 4: 3}",0
106,False,"{'a': 0.3, 'e': 0.8939999999999999}",20,0,-62.53767017986357,"{0: 11, 1: 2, 2: 7, 3: 0, 4: 0}",1
107,False,"{'a': 0.3, 'e': 0.8929999999999999}",20,0,-93.4171851884673,"{0: 11, 1: 5, 2: 2, 3: 1, 4: 1}",0
108,False,"{'a': 0.3, 'e': 0.8919999999999999}",25,0,-251.06856964767155,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 6}",0
109,False,"{'a': 0.3, 'e': 0.8909999999999999}",20,0,-82.38312099409508,"{0: 12, 1: 1, 2: 5, 3: 2, 4: 0}",0
110,False,"{'a': 0.3, 'e': 0.8899999999999999}",25,0,-180.10591666878386,"{0: 11, 1: 2, 2: 10, 3: 0, 4: 2}",0
111,False,"{'a': 0.3, 'e': 0.8889999999999999}",25,0,-62.97304707840848,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
112,False,"{'a': 0.3, 'e': 0.8879999999999999}",20,11,-65.01317434096917,"{0: 5, 1: 1, 2: 1, 3: 1, 4: 1}",1
113,False,"{'a': 0.3, 'e': 0.8869999999999999}",20,0,-144.63975575205657,"{0: 13, 1: 2, 2: 1, 3: 1, 4: 3}",0
114,False,"{'a': 0.3, 'e': 0.8859999999999999}",20,0,-115.5821945508377,"{0: 11, 1: 0, 2: 7, 3: 1, 4: 1}",0
115,False,"{'a': 0.3, 'e': 0.8849999999999999}",30,6,-93.16680395121807,"{0: 15, 1: 4, 2: 3, 3: 1, 4: 1}",1
116,False,"{'a': 0.3, 'e': 0.8839999999999999}",20,0,-72.24220383734097,"{0: 11, 1: 2, 2: 7, 3: 0, 4: 0}",0
117,False,"{'a': 0.3, 'e': 0.8829999999999999}",20,0,-91.86194132613035,"{0: 10, 1: 2, 2: 7, 3: 1, 4: 0}",0
118,False,"{'a': 0.3, 'e': 0.8819999999999999}",20,0,-86.84574670480224,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
119,False,"{'a': 0.3, 'e': 0.8809999999999999}",35,0,-201.1519629018674,"{0: 22, 1: 2, 2: 7, 3: 1, 4: 3}",0
120,False,"{'a': 0.3, 'e': 0.8799999999999999}",20,0,-103.15892053972993,"{0: 11, 1: 2, 2: 4, 3: 3, 4: 0}",0
121,False,"{'a': 0.3, 'e': 0.8789999999999999}",20,0,-110.15844610202066,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
122,False,"{'a': 0.3, 'e': 0.8779999999999999}",25,0,-56.178404956065044,"{0: 18, 1: 0, 2: 6, 3: 1, 4: 0}",0
123,False,"{'a': 0.3, 'e': 0.8769999999999999}",20,8,-54.24714356906667,"{0: 7, 1: 0, 2: 4, 3: 1, 4: 0}",1
124,False,"{'a': 0.3, 'e': 0.8759999999999999}",20,7,-35.36199150992755,"{0: 7, 1: 3, 2: 3, 3: 0, 4: 0}",1
125,False,"{'a': 0.3, 'e': 0.8749999999999999}",20,0,-90.03553481093644,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
126,False,"{'a': 0.3, 'e': 0.8739999999999999}",20,0,-41.213536638015185,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
127,False,"{'a': 0.3, 'e': 0.8729999999999999}",20,0,-73.36620479057343,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
128,False,"{'a': 0.3, 'e': 0.8719999999999999}",25,0,-202.50424558356934,"{0: 13, 1: 5, 2: 1, 3: 3, 4: 3}",0
129,False,"{'a': 0.3, 'e': 0.8709999999999999}",25,0,-173.49465074691784,"{0: 13, 1: 1, 2: 7, 3: 2, 4: 2}",0
130,False,"{'a': 0.3, 'e': 0.8699999999999999}",25,0,-85.31651139725066,"{0: 17, 1: 1, 2: 6, 3: 0, 4: 1}",0
131,False,"{'a': 0.3, 'e': 0.8689999999999999}",20,14,0.5466539881482282,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
132,False,"{'a': 0.3, 'e': 0.8679999999999999}",20,0,-32.69519714260238,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
133,False,"{'a': 0.3, 'e': 0.8669999999999999}",20,6,-32.988857954247585,"{0: 9, 1: 1, 2: 4, 3: 0, 4: 0}",1
134,False,"{'a': 0.3, 'e': 0.8659999999999999}",25,0,-104.2064085036582,"{0: 16, 1: 0, 2: 8, 3: 0, 4: 1}",0
135,False,"{'a': 0.3, 'e': 0.8649999999999999}",25,0,-155.934522543593,"{0: 13, 1: 4, 2: 5, 3: 1, 4: 2}",0
136,False,"{'a': 0.3, 'e': 0.8639999999999999}",30,13,-51.53801386978173,"{0: 9, 1: 5, 2: 2, 3: 1, 4: 0}",1
137,False,"{'a': 0.3, 'e': 0.8629999999999999}",20,0,-109.03238583994899,"{0: 12, 1: 0, 2: 5, 3: 2, 4: 1}",0
138,False,"{'a': 0.3, 'e': 0.8619999999999999}",20,9,-70.77604461764508,"{0: 6, 1: 0, 2: 4, 3: 0, 4: 1}",1
139,False,"{'a': 0.3, 'e': 0.8609999999999999}",35,4,-140.14828865302226,"{0: 20, 1: 3, 2: 5, 3: 1, 4: 2}",1
140,False,"{'a': 0.3, 'e': 0.8599999999999999}",20,0,-54.38511176315715,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
141,False,"{'a': 0.3, 'e': 0.8589999999999999}",25,0,-99.28547416006101,"{0: 15, 1: 3, 2: 6, 3: 0, 4: 1}",0
142,False,"{'a': 0.3, 'e': 0.8579999999999999}",25,0,-53.32949099163746,"{0: 17, 1: 4, 2: 3, 3: 1, 4: 0}",0
143,False,"{'a': 0.3, 'e': 0.8569999999999999}",25,0,-106.53711631968596,"{0: 14, 1: 3, 2: 7, 3: 0, 4: 1}",0
144,False,"{'a': 0.3, 'e': 0.8559999999999999}",30,0,-152.85267773306555,"{0: 18, 1: 1, 2: 7, 3: 3, 4: 1}",0
145,False,"{'a': 0.3, 'e': 0.8549999999999999}",25,0,-94.77071110205621,"{0: 14, 1: 5, 2: 5, 3: 0, 4: 1}",0
146,False,"{'a': 0.3, 'e': 0.8539999999999999}",25,18,-39.61549371273322,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 1}",1
147,False,"{'a': 0.3, 'e': 0.8529999999999999}",20,12,-34.64822467490323,"{0: 5, 1: 0, 2: 2, 3: 1, 4: 0}",1
148,False,"{'a': 0.3, 'e': 0.8519999999999999}",25,0,-113.34015419316303,"{0: 16, 1: 1, 2: 5, 3: 2, 4: 1}",0
149,False,"{'a': 0.3, 'e': 0.8509999999999999}",25,6,-42.99579823263604,"{0: 14, 1: 2, 2: 1, 3: 2, 4: 0}",1
150,False,"{'a': 0.3, 'e': 0.8499999999999999}",25,0,-124.69669999058596,"{0: 14, 1: 3, 2: 5, 3: 2, 4: 1}",0
151,False,"{'a': 0.3, 'e': 0.8489999999999999}",25,0,-154.31495490376747,"{0: 13, 1: 3, 2: 6, 3: 1, 4: 2}",0
152,False,"{'a': 0.3, 'e': 0.8479999999999999}",20,6,-44.90660615236194,"{0: 8, 1: 2, 2: 3, 3: 1, 4: 0}",1
153,False,"{'a': 0.3, 'e': 0.8469999999999999}",20,0,-33.2494175379025,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
154,False,"{'a': 0.3, 'e': 0.8459999999999999}",25,0,-110.34643937123414,"{0: 14, 1: 5, 2: 2, 3: 4, 4: 0}",0
155,False,"{'a': 0.3, 'e': 0.8449999999999999}",30,0,-97.21766915613306,"{0: 21, 1: 0, 2: 8, 3: 0, 4: 1}",0
156,False,"{'a': 0.3, 'e': 0.8439999999999999}",25,0,-130.32526105854043,"{0: 16, 1: 0, 2: 7, 3: 0, 4: 2}",0
157,False,"{'a': 0.3, 'e': 0.8429999999999999}",20,13,-19.002427211282168,"{0: 5, 1: 0, 2: 1, 3: 1, 4: 0}",1
158,False,"{'a': 0.3, 'e': 0.8419999999999999}",20,0,-82.24243713087893,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
159,False,"{'a': 0.3, 'e': 0.8409999999999999}",25,0,-65.35426191010946,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
160,False,"{'a': 0.3, 'e': 0.8399999999999999}",25,0,-179.47702125237078,"{0: 11, 1: 2, 2: 10, 3: 0, 4: 2}",0
161,False,"{'a': 0.3, 'e': 0.8389999999999999}",20,0,-24.442125789054423,"{0: 14, 1: 4, 2: 2, 3: 0, 4: 0}",0
162,False,"{'a': 0.3, 'e': 0.8379999999999999}",20,0,-201.40015858017662,"{0: 11, 1: 1, 2: 3, 3: 1, 4: 4}",0
163,False,"{'a': 0.3, 'e': 0.8369999999999999}",25,0,-156.46744372673643,"{0: 16, 1: 1, 2: 5, 3: 0, 4: 3}",0
164,False,"{'a': 0.3, 'e': 0.8359999999999999}",30,0,-31.281392534550534,"{0: 22, 1: 5, 2: 3, 3: 0, 4: 0}",0
165,False,"{'a': 0.3, 'e': 0.8349999999999999}",20,0,-103.82878318369971,"{0: 13, 1: 2, 2: 1, 3: 3, 4: 1}",0
166,False,"{'a': 0.3, 'e': 0.8339999999999999}",30,0,-39.45902100233907,"{0: 23, 1: 3, 2: 3, 3: 1, 4: 0}",0
167,False,"{'a': 0.3, 'e': 0.8329999999999999}",20,0,-38.79606011609903,"{0: 12, 1: 6, 2: 2, 3: 0, 4: 0}",0
168,False,"{'a': 0.3, 'e': 0.8319999999999999}",25,0,-50.428131568866114,"{0: 17, 1: 3, 2: 4, 3: 1, 4: 0}",0
169,False,"{'a': 0.3, 'e': 0.8309999999999998}",25,0,-53.34598802827377,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 1}",0
170,False,"{'a': 0.3, 'e': 0.8299999999999998}",25,0,-158.5986773536787,"{0: 16, 1: 2, 2: 3, 3: 1, 4: 3}",0
171,False,"{'a': 0.3, 'e': 0.8289999999999998}",30,0,-180.50960357149435,"{0: 20, 1: 3, 2: 3, 3: 0, 4: 4}",0
172,False,"{'a': 0.3, 'e': 0.8279999999999998}",30,15,-35.63526662428669,"{0: 10, 1: 2, 2: 2, 3: 1, 4: 0}",1
173,False,"{'a': 0.3, 'e': 0.8269999999999998}",30,0,-138.59362288817806,"{0: 21, 1: 4, 2: 1, 3: 1, 4: 3}",0
174,False,"{'a': 0.3, 'e': 0.8259999999999998}",30,0,-116.84407402017294,"{0: 20, 1: 4, 2: 2, 3: 3, 4: 1}",0
175,False,"{'a': 0.3, 'e': 0.8249999999999998}",25,0,-124.58929178921284,"{0: 17, 1: 1, 2: 4, 3: 1, 4: 2}",0
176,False,"{'a': 0.3, 'e': 0.8239999999999998}",20,0,-209.17948917787243,"{0: 6, 1: 5, 2: 4, 3: 2, 4: 3}",0
177,False,"{'a': 0.3, 'e': 0.8229999999999998}",25,0,-76.9105479087184,"{0: 17, 1: 3, 2: 4, 3: 0, 4: 1}",0
178,False,"{'a': 0.3, 'e': 0.8219999999999998}",20,0,-136.4173442412795,"{0: 9, 1: 4, 2: 5, 3: 0, 4: 2}",0
179,False,"{'a': 0.3, 'e': 0.8209999999999998}",30,0,-120.18376437566329,"{0: 17, 1: 6, 2: 3, 3: 4, 4: 0}",0
180,False,"{'a': 0.3, 'e': 0.8199999999999998}",20,0,-100.01767268423521,"{0: 11, 1: 1, 2: 7, 3: 0, 4: 1}",0
181,False,"{'a': 0.3, 'e': 0.8189999999999998}",35,0,-101.91863521827071,"{0: 28, 1: 1, 2: 3, 3: 1, 4: 2}",0
182,False,"{'a': 0.3, 'e': 0.8179999999999998}",25,10,-49.121628878845485,"{0: 10, 1: 0, 2: 4, 3: 1, 4: 0}",1
183,False,"{'a': 0.3, 'e': 0.8169999999999998}",20,0,-89.70543570630586,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
184,False,"{'a': 0.3, 'e': 0.8159999999999998}",20,0,-66.30815878284687,"{0: 12, 1: 3, 2: 3, 3: 2, 4: 0}",0
185,False,"{'a': 0.3, 'e': 0.8149999999999998}",20,0,-107.08704000346279,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
186,False,"{'a': 0.3, 'e': 0.8139999999999998}",20,6,-19.612292470707825,"{0: 9, 1: 4, 2: 1, 3: 0, 4: 0}",1
187,False,"{'a': 0.3, 'e': 0.8129999999999998}",25,0,-86.52823597877783,"{0: 15, 1: 5, 2: 4, 3: 0, 4: 1}",0
